0.999998	-0.00116059	-0.00146948	0.103371	0.00116219	0.999999	0.00108396	0.0283296	0.00146822	-0.00108567	0.999998	0.792787	
0.999996	0.000572088	-0.00294057	0.244511	-0.000566942	0.999998	0.00175065	0.086266	0.00294157	-0.00174898	0.999994	1.5781	
0.999983	0.00383548	-0.00439339	0.458099	-0.00382411	0.999989	0.00259354	0.118865	0.00440329	-0.0025767	0.999987	2.34838	
0.999943	0.0067249	0.00834083	0.545384	-0.00674711	0.999974	0.00263747	0.205435	-0.00832288	-0.0026936	0.999962	3.13887	
0.999736	0.00811499	0.0214839	0.643033	-0.00817731	0.999963	0.0028145	0.27836	-0.0214602	-0.00298943	0.999765	3.92954	
0.999592	0.00651887	0.0278043	0.749271	-0.0065981	0.999974	0.00275882	0.31251	-0.0277856	-0.00294115	0.99961	4.72171	
0.999449	0.00548822	0.0327421	0.801125	-0.00555156	0.999983	0.00184402	0.377665	-0.0327315	-0.00202478	0.999462	5.51737	
0.999562	0.00446218	0.0292477	0.964961	-0.00455254	0.999985	0.00302358	0.370859	-0.0292337	-0.00315541	0.999568	6.30038	
0.999636	0.00432636	0.0266399	1.07965	-0.00434859	0.99999	0.000776615	0.469185	-0.0266363	-0.000892178	0.999645	7.08599	
0.999783	0.00138114	0.0207988	1.30606	-0.00138124	0.999999	-9.54728e-06	0.530251	-0.0207988	-1.91828e-05	0.999784	7.85085	
0.999891	-0.000124274	0.014756	1.45364	0.000140216	0.999999	-0.0010793	0.616323	-0.0147558	0.00108125	0.999891	8.63239	
0.999992	-0.00133987	0.00377662	1.48606	0.00134655	0.999998	-0.00176579	0.667555	-0.00377424	0.00177087	0.999991	9.43009	
0.999934	-0.00134506	-0.0114057	1.45409	0.00131102	0.999995	-0.00299174	0.717432	0.0114097	0.00297659	0.99993	10.2279	
0.999357	-0.00523151	-0.0354685	1.61466	0.00509891	0.99998	-0.0038279	0.745455	0.0354878	0.00364459	0.999363	11.0111	
0.998778	-0.00537935	-0.0491203	1.61692	0.00515935	0.999976	-0.00460446	0.784998	0.0491439	0.00434541	0.998782	11.8101	
0.998283	-0.00217293	-0.0585307	1.64033	0.0019147	0.999988	-0.00446758	0.791529	0.0585397	0.00434784	0.998276	12.6098	
0.998273	0.000847763	-0.0587325	1.69013	-0.00101217	0.999996	-0.00276951	0.823462	0.0587299	0.00282417	0.99827	13.4076	
0.998557	0.00163335	-0.0536787	1.679	-0.00180927	0.999993	-0.00322874	0.916622	0.0536731	0.0033212	0.998553	14.2021	
0.998784	0.0021952	-0.0492549	1.67906	-0.00236431	0.999992	-0.00337542	0.987083	0.049247	0.00348777	0.998781	14.9989	
0.998895	0.00646564	-0.0465436	1.67841	-0.00655873	0.999977	-0.00184747	1.03512	0.0465305	0.00215069	0.998915	15.7975	
0.999094	0.00799107	-0.0417965	1.64978	-0.00800547	0.999968	-0.000177135	1.10489	0.0417938	0.000511576	0.999126	16.5939	
0.999138	0.00936053	-0.0404332	1.75465	-0.00932276	0.999956	0.00112236	1.14435	0.0404419	-0.000744444	0.999182	17.3861	
0.999209	0.00824998	-0.0388953	1.78196	-0.00814983	0.999963	0.0027326	1.19562	0.0389164	-0.00241345	0.99924	18.1839	
0.999187	0.00832636	-0.0394512	1.77204	-0.00819294	0.99996	0.00354237	1.26366	0.0394791	-0.00321627	0.999215	18.981	
0.999297	0.00767407	-0.0366892	1.79721	-0.00755661	0.999966	0.00333902	1.33124	0.0367136	-0.00305943	0.999321	19.7777	
0.999164	0.0119077	-0.0391197	1.96695	-0.0120878	0.999917	-0.00436997	1.63253	0.0390645	0.00483919	0.999225	20.4991	
0.999198	0.0116186	-0.0383221	1.99457	-0.0118235	0.999917	-0.00512342	1.71214	0.0382594	0.00557241	0.999252	21.2947	
0.999186	0.0114127	-0.0386995	2.0473	-0.0116561	0.999914	-0.00606801	1.78156	0.0386269	0.00651415	0.999232	22.0899	
0.999258	0.0105002	-0.0370614	2.03964	-0.0108032	0.99991	-0.00798299	1.82818	0.0369742	0.00837744	0.999281	22.8885	
0.999032	0.00894126	-0.0430731	2.29843	-0.00938479	0.999905	-0.010106	1.93558	0.0429787	0.0105004	0.999021	23.6378	
0.999477	0.0128254	-0.0296827	1.91697	-0.0130282	0.999893	-0.00664771	1.89149	0.0295942	0.00703094	0.999537	24.3397	
0.99945	0.0138712	-0.0301151	1.95747	-0.0140632	0.999882	-0.00617228	1.91635	0.0300259	0.0065924	0.999527	25.1382	
0.999652	0.0120158	-0.0234954	1.94384	-0.0122338	0.999883	-0.00915647	1.95347	0.0233827	0.00944071	0.999682	25.9373	
0.999511	0.0107765	-0.0293697	2.23855	-0.011181	0.999844	-0.0136414	2.06307	0.0292181	0.0139631	0.999476	26.6729	
0.999565	0.0115865	-0.02711	2.2275	-0.0120112	0.999807	-0.0155537	2.11154	0.0269245	0.0158725	0.999511	27.4713	
0.999485	0.0128223	-0.0294265	2.28525	-0.0132612	0.999803	-0.0147698	2.13503	0.0292313	0.0151524	0.999458	28.2689	
0.999402	0.0138821	-0.0316683	2.37067	-0.0143244	0.999802	-0.0137837	2.18207	0.0314707	0.0142291	0.999403	29.0629	
0.999281	0.0134752	-0.0354504	2.48625	-0.0139941	0.999798	-0.0144311	2.24814	0.0352488	0.0149169	0.999267	29.8518	
0.998998	0.0137376	-0.0426009	2.72788	-0.0139484	0.999892	-0.00465683	1.9528	0.0425324	0.00524638	0.999081	30.5549	
0.999068	0.0129696	-0.0411728	2.73424	-0.0132125	0.999897	-0.00563434	2.01319	0.0410955	0.00617308	0.999136	31.3526	
0.998859	0.00759558	-0.0471474	2.93709	-0.00819212	0.999889	-0.0124722	2.22996	0.0470474	0.0128443	0.99881	32.0955	
0.998536	0.00515584	-0.0538403	3.15834	-0.00588703	0.999892	-0.013431	2.35327	0.0537652	0.0137283	0.998459	32.8543	
0.99822	0.00559771	-0.0593689	3.37994	-0.00620081	0.999931	-0.00997913	2.22107	0.059309	0.0103295	0.998186	33.6116	
0.998549	0.00463332	-0.0536479	3.38085	-0.00514414	0.999943	-0.00938757	2.21768	0.0536013	0.00964992	0.998516	34.4116	
0.998873	0.00546007	-0.047158	3.33621	-0.00593633	0.999933	-0.0099651	2.26871	0.0471004	0.0102338	0.998838	35.2087	
0.998635	0.00478522	-0.052019	3.55225	-0.00534947	0.999928	-0.0107132	2.31584	0.051964	0.0109769	0.998589	35.9775	
0.998218	0.00206018	-0.0596406	3.70698	-0.00299354	0.999874	-0.0155647	2.48955	0.0596011	0.0157155	0.998099	36.7429	
0.997834	0.000678281	-0.0657799	3.72944	-0.00169685	0.99988	-0.0154299	2.5681	0.0657615	0.0155081	0.997715	37.5388	
0.99735	-0.00300565	-0.0726968	3.70033	0.00191799	0.999885	-0.0150268	2.54927	0.0727337	0.0148475	0.997241	38.338	
0.996774	-0.0016075	-0.080239	3.71052	0.000587935	0.999919	-0.0127286	2.56113	0.0802529	0.0126403	0.996694	39.1379	
0.995992	-0.00142133	-0.0894258	3.9679	-2.20557e-05	0.99987	-0.0161375	2.78961	0.0894371	0.0160748	0.995863	39.86	
0.99535	-0.00145501	-0.0963107	4.02607	-0.000137931	0.999863	-0.0165309	2.88629	0.0963216	0.0164674	0.995214	40.652	
0.996943	0.00556245	-0.0779304	3.47605	-0.00691467	0.99983	-0.0170925	2.94635	0.0778221	0.0175791	0.996812	41.2299	
0.997292	0.00468348	-0.0733896	3.44259	-0.00596661	0.999833	-0.0172744	2.97965	0.0732965	0.0176655	0.997154	42.0285	
0.997151	0.00192462	-0.075407	3.68411	-0.00362019	0.999744	-0.0223553	3.21695	0.0753446	0.0225646	0.996902	42.7533	
0.997533	0.00277731	-0.0701417	3.65151	-0.0044171	0.99972	-0.0232341	3.24979	0.0700575	0.0234866	0.997266	43.5519	
0.997812	0.00443445	-0.065962	3.60065	-0.00601612	0.999699	-0.0237992	3.27281	0.0658366	0.0241439	0.997538	44.35	
0.99731	0.00318756	-0.0732298	3.85256	-0.00572922	0.999387	-0.0345242	3.51384	0.0730749	0.0348509	0.996717	45.07	
0.997457	0.00298533	-0.0712058	3.7952	-0.00541892	0.999407	-0.0340082	3.53101	0.0710621	0.0343076	0.996882	45.8678	
0.997221	0.00292785	-0.074438	3.78197	-0.00545777	0.999414	-0.0338063	3.58971	0.0742954	0.0341186	0.996652	46.6655	
0.996885	0.000654424	-0.0788713	3.8448	-0.00346133	0.999365	-0.035457	3.66326	0.078798	0.0356195	0.996254	47.4596	
0.996465	0.000443803	-0.0840109	3.80752	-0.00341347	0.999374	-0.0352082	3.71131	0.0839427	0.0353705	0.995843	48.2573	
0.995958	0.00501405	-0.0896778	3.77754	-0.00790728	0.999459	-0.0319364	3.68384	0.0894691	0.0325165	0.995459	49.0563	
0.995803	0.00532973	-0.0913707	3.76435	-0.00826199	0.999462	-0.0317437	3.71864	0.0911524	0.0323654	0.995311	49.8554	
0.995878	0.0074509	-0.0903966	3.75591	-0.0101832	0.999504	-0.0298024	3.72125	0.0901297	0.0306001	0.99546	50.6554	
0.996327	0.00641158	-0.0853939	3.70434	-0.00883021	0.99957	-0.0279757	3.74953	0.0851778	0.028627	0.995954	51.4532	
0.996885	0.00551313	-0.0786698	3.60298	-0.00779254	0.999558	-0.0286969	3.82201	0.0784768	0.0292206	0.996488	52.2434	
0.997402	0.00623315	-0.0717725	3.5439	-0.00824184	0.999582	-0.0277249	3.82953	0.0715697	0.0282444	0.997036	53.0412	
0.997958	0.00699187	-0.0634839	3.44859	-0.00884571	0.999541	-0.0289678	3.86879	0.0632523	0.0294702	0.997562	53.8346	
0.998277	0.00632156	-0.0583323	3.42533	-0.00809711	0.999509	-0.0302525	3.89646	0.0581125	0.0306727	0.997839	54.6337	
0.998439	0.00826914	-0.0552327	3.33557	-0.00994755	0.999495	-0.0301826	3.93717	0.0549552	0.0306849	0.998017	55.4276	
0.998474	0.00875677	-0.0545248	3.28504	-0.010547	0.999412	-0.0326331	4.02721	0.054207	0.0331584	0.997979	56.221	
0.998465	0.00653789	-0.0549973	3.23384	-0.00836847	0.999416	-0.0331207	4.06009	0.0547487	0.0335301	0.997937	57.0186	
0.998131	0.00757856	-0.0606316	3.40279	-0.00962458	0.999392	-0.0335245	4.09153	0.0603406	0.0340454	0.997597	57.8	
0.997796	0.00740768	-0.0659344	3.56367	-0.00978031	0.999313	-0.035735	4.18715	0.0656244	0.0363011	0.997184	58.5778	
0.997622	0.0101987	-0.0681643	3.54539	-0.0126406	0.99929	-0.0354886	4.21356	0.0677539	0.0362658	0.997043	59.3771	
0.997516	0.00757499	-0.0700283	3.59993	-0.0102996	0.999201	-0.0386286	4.31345	0.0696797	0.0392539	0.996797	60.169	
0.997664	0.00831717	-0.0678046	3.57745	-0.0110538	0.999135	-0.0400851	4.3848	0.0674126	0.040741	0.996893	60.9655	
0.997785	0.00972862	-0.0658102	3.57254	-0.0122928	0.999176	-0.0386718	4.40496	0.0653798	0.0393951	0.997082	61.7652	
0.998077	0.00983325	-0.0612022	3.51076	-0.0123039	0.999119	-0.040123	4.43839	0.0607538	0.0407989	0.997319	62.5621	
0.99834	0.0069488	-0.0571701	3.46523	-0.00930167	0.999116	-0.040993	4.47698	0.0568347	0.0414567	0.997523	63.3599	
0.998315	0.0046646	-0.0578442	3.44866	-0.0072196	0.999004	-0.0440405	4.55242	0.0575811	0.0443838	0.997354	64.1561	
0.998091	0.00526048	-0.0615337	3.43423	-0.0080071	0.998978	-0.0444751	4.57906	0.0612369	0.0448829	0.997114	64.9556	
0.998081	0.00243322	-0.0618726	3.41779	-0.00532479	0.998899	-0.0466126	4.6109	0.061691	0.0468526	0.996995	65.7548	
0.998013	0.00059263	-0.0630031	3.44665	-0.00359829	0.99886	-0.0476037	4.64137	0.0629031	0.0477359	0.996877	66.5537	
0.997936	0.000669176	-0.0642082	3.41233	-0.00369553	0.998887	-0.0470262	4.66144	0.0641052	0.0471665	0.996828	67.3527	
0.997772	0.00208892	-0.0666885	3.37639	-0.00526396	0.998859	-0.0474698	4.66855	0.0665132	0.0477151	0.996644	68.1518	
0.997457	-0.000185718	-0.0712647	3.41352	-0.00338915	0.998742	-0.0500391	4.68939	0.0711843	0.0501534	0.996202	68.9507	
0.997343	-0.000964443	-0.072846	3.36225	-0.00285533	0.998627	-0.052314	4.71885	0.0727964	0.0523829	0.99597	69.7485	
0.99717	-0.00181503	-0.0751596	3.38355	-0.00212901	0.998626	-0.0523621	4.72428	0.0751514	0.0523739	0.995796	70.5482	
0.996985	-0.000537161	-0.0775884	3.28781	-0.00356194	0.998605	-0.0526833	4.74446	0.0775084	0.0528009	0.995593	71.3422	
0.996434	0.000143174	-0.0843706	3.33927	-0.0045823	0.998614	-0.0524234	4.76688	0.0842462	0.0526231	0.995054	72.1402	
0.996009	-0.00414318	-0.0891531	3.40791	-0.000608402	0.998583	-0.0532039	4.81843	0.0892472	0.0530458	0.994596	72.9356	
0.995767	-0.00913148	-0.0914609	3.54311	0.00406829	0.998456	-0.0553932	4.86088	0.0918256	0.0547867	0.994267	73.723	
0.996028	-0.00935379	-0.0885476	3.46157	0.00437036	0.998404	-0.0563071	4.89124	0.088933	0.0556965	0.994479	74.5182	
0.99652	-0.00950448	-0.0828057	3.40618	0.00489194	0.998434	-0.055729	4.91104	0.0832057	0.05513	0.995006	75.3161	
0.996986	-0.00953791	-0.0769984	3.34985	0.00531507	0.99848	-0.054863	4.92058	0.0774046	0.0542883	0.995521	76.114	
0.997242	-0.0110406	-0.0733862	3.34308	0.00691819	0.998396	-0.0561933	4.92772	0.0738889	0.0555306	0.995719	76.914	
0.997358	-0.0120465	-0.0716402	3.31882	0.00790466	0.998296	-0.0578195	4.95629	0.0722146	0.0571004	0.995753	77.7131	
0.997411	-0.0129033	-0.0707485	3.35961	0.00871107	0.998205	-0.0592476	4.98408	0.071386	0.0584778	0.995733	78.5116	
0.997873	-0.0128809	-0.0639014	3.34042	0.00917074	0.998273	-0.0580179	4.96334	0.0645384	0.0573085	0.996268	79.3111	
0.998328	-0.0141601	-0.056047	3.35651	0.0109034	0.998258	-0.0579914	4.93787	0.0567705	0.0572833	0.996743	80.1105	
